sample_id,is_smelly,label,confidence,top1_label,top1_score,top2_label,top2_score,reason_short,action_hint,route_to,second_check_used,review_reason,model_source
473,False,Not a smell,0.675,Not a smell,0.675,Obvious,0.325,"Comment specifies the constant name, clarifying intent and mapping, which is useful context beyond restating the visible action string.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
474,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful explanation of code block.,no_change,evaluation,False,,deepseek-v3
475,False,Not a smell,0.92,Not a smell,0.92,Obvious,0.05,Explains rationale for else branch (no wizard) and action (error dialog).,no_change,evaluation,False,,deepseek-v3
476,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment restates method call without adding rationale or context.,remove,repair,False,,deepseek-v3
477,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for skipping dispatch when no listeners.,no_change,evaluation,False,,deepseek-v3
478,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for copying listeners.,no_change,evaluation,False,,deepseek-v3
479,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies purpose of adding unattended transfer menu item.,no_change,evaluation,False,,deepseek-v3
480,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains cursor reset, helpful.",no_change,evaluation,False,,deepseek-v3
481,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why listener removal/addition is needed.,no_change,evaluation,False,,deepseek-v3
482,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why old property is deleted (conversion to new format).,no_change,evaluation,False,,deepseek-v3
483,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides useful context for backward compatibility.,no_change,evaluation,False,,deepseek-v3
484,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,"Comment provides specific intent for converting old properties to new format, not vague.",no_change,evaluation,True,not_smell_vs_vague_risk;borderline_label_low_confidence,deepseek-v3
485,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates local code action; no added rationale or intent.,remove,repair,False,,deepseek-v3
486,False,Not a smell,0.95,Not a smell,0.95,Too much info,0.03,"Explains safety after conversion, adds rationale.",no_change,evaluation,False,,deepseek-v3
487,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the visible code action without adding rationale.,remove,repair,False,,deepseek-v3
488,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates the code action with no added intent or rationale.,remove,repair,False,,deepseek-v3
489,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful comment stating purpose of code block.,no_change,evaluation,False,,deepseek-v3
490,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates the following code action without adding insight.,remove,repair,False,,deepseek-v3
491,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates the local code action without adding rationale.,remove,repair,False,,deepseek-v3
492,True,Beautification,0.6056,Beautification,0.95,Not a smell,0.05,Comment acts as a section header without behavioral or semantic content.,remove,repair,True,signal_conflict,deepseek-v3
493,True,Beautification,0.6056,Beautification,0.6056,Not a smell,0.3944,Pure section header identifying the following block; no behavioral content.,remove,repair,True,signal_conflict,deepseek-v3
494,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates the condition without adding new info.,remove,repair,False,,deepseek-v3
495,False,Not a smell,0.7125,Not a smell,0.95,Vague,0.05,"Comment explains rationale for returning null, not obvious from code; thus not a smell.",no_change,evaluation,True,low_confidence;borderline_label_low_confidence,deepseek-v3
496,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains reason for null return, aids comprehension.",no_change,evaluation,False,,deepseek-v3
497,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.04,"Summarizes the purpose of the following test steps, adds context.",no_change,evaluation,False,,deepseek-v3
498,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment explains verification purpose; adds clear intent.,no_change,evaluation,False,,deepseek-v3
499,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,"Comment explains purpose of assertion (verifying no service retrieved), providing useful intent.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
500,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of config purge for fresh start.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
501,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates the code action without added intent.,remove,repair,False,,deepseek-v3
502,True,Obvious,0.85,Obvious,0.85,Vague,0.15,Abbreviated restatement of registration action; no added rationale.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
503,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Comment clarifies intent of registering config form, adds local purpose.",no_change,evaluation,False,,deepseek-v3
504,False,Not a smell,0.95,Not a smell,0.95,Nonlocal info,0.05,"Explains rationale for ignoring setRole, adds context and constraint.",no_change,evaluation,False,,deepseek-v3
505,True,Misleading,0.6,Misleading,0.6,Not a smell,0.4,"Comment says 'operation set presence' but code retrieves MUC, not presence; misleading.",rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
506,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why presence op set is needed for contact retrieval.,no_change,evaluation,False,,deepseek-v3
507,True,Vague,0.8,Vague,0.8,Not a smell,0.2,Informal metaphor without specifying exact action or effect; reader must infer meaning.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
508,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Provides rationale for ignoring exception; specific and clear.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
509,True,Task,0.95,Task,0.95,Commented out code,0.05,"TODO comment explaining why tests are disabled, clearly a task.",remove,repair,False,,deepseek-v3
510,True,Commented out code,0.98,Commented out code,0.98,Task,0.02,"Commented-out test line, disabled due to failing tests.",remove,repair,False,,deepseek-v3
511,True,Commented out code,0.95,Commented out code,0.95,Task,0.05,Commented out code lines disabled due to regular failures.,remove,repair,False,,deepseek-v3
512,True,Commented out code,0.98,Commented out code,0.98,Obvious,0.02,Commented-out test cases.,remove,repair,False,,deepseek-v3
513,True,Commented out code,0.98,Commented out code,0.98,Irrelevant,0.02,Commented-out test cases should not be kept in code.,remove,repair,False,,deepseek-v3
514,True,Commented out code,0.95,Commented out code,0.95,Task,0.05,Commented out test code left in source; should be removed or restored.,remove,repair,False,,deepseek-v3
515,True,Commented out code,0.98,Commented out code,0.98,Irrelevant,0.02,"Comment is a block of commented-out code, not executed.",remove,repair,False,,deepseek-v3
516,True,Commented out code,0.98,Commented out code,0.98,Irrelevant,0.02,Commented-out test lines that are not executed.,remove,repair,False,,deepseek-v3
517,True,Commented out code,0.98,Commented out code,0.98,Irrelevant,0.02,Commented-out test code left in the suite.,remove,repair,False,,deepseek-v3
518,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Simply restates 'createChatRoom' with no added purpose.,remove,repair,False,,deepseek-v3
519,True,Too much info,0.6375,Too much info,0.6375,Not a smell,0.3625,Explains reason but includes commented-out code block.,summarize,repair,True,not_smell_vs_toomuch,deepseek-v3
520,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies intent of checking if joined room list reflects creation.,no_change,evaluation,False,,deepseek-v3
521,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the local code action without adding context.,remove,repair,False,,deepseek-v3
522,True,Commented out code,0.95,Commented out code,0.95,Irrelevant,0.03,Comment is part of a commented-out code block.,remove,repair,False,,deepseek-v3
523,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for using different opSet to avoid caching.,no_change,evaluation,False,,deepseek-v3
524,False,Not a smell,0.525,Not a smell,0.525,Obvious,0.475,"Comment specifies intent that the invitation is meant to be rejected by user2, providing local purpose.",no_change,evaluation,True,low_confidence;borderline_label_low_confidence,deepseek-v3
525,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the following assertion's action.,remove,repair,False,,deepseek-v3
526,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Clarifies purpose of verification checks.,no_change,evaluation,False,,deepseek-v3
527,False,Not a smell,0.4125,Not a smell,0.4125,Obvious,0.5875,"Comment includes 'as planned', indicating intent/purpose of the step, which provides useful context beyond pure code restatement.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
528,False,Not a smell,0.525,Not a smell,0.7,Vague,0.3,"Comment gives test intent (verify user1 awareness), not obvious from assertion alone.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
529,True,Obvious,0.6,Obvious,0.7,Not a smell,0.3,Comment restates the following code action without adding new information.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
530,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment restates the assertion without adding extra context.,remove,repair,False,,deepseek-v3
531,True,Vague,0.6375,Vague,0.6375,Not a smell,0.3625,Comment is a fragmentary restatement without specific context; 'the invitation' is ambiguous without code.,rewrite,repair,True,low_confidence;not_smell_vs_vague_risk;borderline_label_low_confidence,deepseek-v3
532,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Adds intent by specifying which join event is being waited for.,no_change,evaluation,False,,deepseek-v3
533,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Clarifies which user's join event the wait is for, aiding test comprehension.",no_change,evaluation,False,,deepseek-v3
534,True,Misleading,0.9,Misleading,0.9,Obvious,0.1,Comment says listening for user2 join but collector is for room1.,rewrite,repair,False,,deepseek-v3
535,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Comment states the purpose of the following assertions: checking that both members received events.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
536,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates test expectation already visible in assertions.,remove,repair,False,,deepseek-v3
537,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for API choice.,no_change,evaluation,False,,deepseek-v3
538,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment restates the assertion condition without adding new context.,remove,repair,False,,deepseek-v3
539,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment restates assertion intent without adding new info.,remove,repair,False,,deepseek-v3
540,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds rationale for ensuring user is not in room before proceeding.,no_change,evaluation,False,,deepseek-v3
541,True,Vague,0.75,Vague,0.75,Not a smell,0.25,"Comment is fragmentary and lacks specific referents for 'users' and 'events', making it vague.",rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
542,True,Obvious,0.95,Obvious,0.95,Not a smell,0.04,"Comment merely restates the assertion, adding no new info.",remove,repair,False,,deepseek-v3
543,True,Vague,0.75,Vague,0.75,Not a smell,0.25,"Comment uses 'the other side' without specifying which side, requiring inference from context; it does not provide specific rationale or effect beyond the following assert message.",rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
544,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the code action 'leave()' without adding useful context.,remove,repair,False,,deepseek-v3
545,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains assertion logic in test.,no_change,evaluation,False,,deepseek-v3
546,True,Vague,0.9,Vague,0.9,Not a smell,0.1,Too generic; 'the other side' lacks specific referent or purpose.,rewrite,repair,True,borderline_label_low_confidence,deepseek-v3
547,True,Vague,0.9,Vague,0.9,Not a smell,0.1,Comment asks unclear question with misspelling; referent and effect unspecified.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
548,False,Not a smell,0.4875,Not a smell,0.4875,Obvious,0.5125,Comment provides purpose perspective (peer side) for assertion.,no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
549,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates action of setUserNickname; no added why or intent.,remove,repair,False,,deepseek-v3
550,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment explains the purpose of the assertion.,no_change,evaluation,False,,deepseek-v3
551,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains why user2 waits for the event, adding context.",no_change,evaluation,False,,deepseek-v3
552,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains intent behind assertion after nickname change.,no_change,evaluation,False,,deepseek-v3
553,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Comment explains intent of try block; specific local intent.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
554,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment explains exception handling purpose.,no_change,evaluation,False,,deepseek-v3
