sample_id,case_type,failure_stage,repair_attempted,repair_evaluable,closed_loop_evaluable,detection_correctness,calibration_score,repair_quality_score,closed_loop_pass,final_verdict,predicted_label,gold_label,binary_gold_label,binary_predicted_label,binary_detection_correctness,detection_confidence,repair_action,repair_status,lexical_similarity_score,post_repair_label,post_repair_confidence,smell_removed,new_smell_introduced,label_transition,llm_judge_score,second_pass_used
517,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Commented out code,Commented out code,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Commented out code -> Not a smell,,False
518,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
519,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Commented out code,Commented out code,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Commented out code -> Not a smell,,False
520,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
521,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.95,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.95,True
522,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Commented out code,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
523,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
524,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
525,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,1.0,False,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.9,False,False,Obvious -> Obvious,1.0,True
526,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
527,false_negative,detection,False,False,False,False,0.51,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.7,No Change,skipped_clean,,,,,,,,False
528,wrong_smell_type,detection,True,False,False,False,0.36,,,FAILED,Irrelevant,Obvious,Smell,Smell,True,0.8,Remove,removed,,,,,,,,False
529,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
530,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
531,wrong_smell_type,detection,True,False,False,False,0.7975,,,FAILED,Vague,Obvious,Smell,Smell,True,0.45,Rewrite,repaired,,,,,,,,False
532,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
533,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
534,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
535,wrong_smell_type,detection,True,False,False,False,0.64,,,FAILED,Vague,Obvious,Smell,Smell,True,0.6,Rewrite,repaired,,,,,,,,False
536,false_negative,detection,False,False,False,False,0.5936,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.6375,No Change,skipped_clean,,,,,,,,False
537,false_positive,detection,True,False,False,False,0.6709,,,FAILED,Nonlocal info,Not a smell,Not a smell,Smell,False,0.5737,Move,moved,,,,,,,,False
538,false_negative,detection,False,False,False,False,0.2775,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.85,No Change,skipped_clean,,,,,,,,False
539,wrong_smell_type,detection,True,False,False,False,0.6836,,,FAILED,Misleading,Obvious,Smell,Smell,True,0.5625,Rewrite,repaired,,,,,,,,False
540,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
541,wrong_smell_type,detection,True,False,False,False,0.51,,,FAILED,Vague,Obvious,Smell,Smell,True,0.7,Rewrite,repaired,,,,,,,,False
542,repair_eligible,,True,True,True,True,0.9975,0.83,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.83,False
543,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Vague,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
544,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
545,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
546,false_negative,detection,False,False,False,False,0.7975,,,FAILED,Not a smell,Misleading,Smell,Not a smell,False,0.45,No Change,skipped_clean,,,,,,,,False
547,wrong_smell_type,detection,True,False,False,False,0.5775,,,FAILED,Vague,Obvious,Smell,Smell,True,0.65,Rewrite,repaired,,,,,,,,False
548,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
549,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
550,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
551,repair_eligible,repair_or_closed_loop,True,True,True,True,0.99,0.3,True,FAILED,Obvious,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,0.0,Not a smell,0.7125,True,False,Obvious -> Not a smell,0.3,True
552,false_negative,detection,False,False,False,False,0.1536,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.92,No Change,skipped_clean,,,,,,,,False
553,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
554,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
555,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
556,wrong_smell_type,detection,True,False,False,False,0.2775,,,FAILED,Irrelevant,Obvious,Smell,Smell,True,0.85,Remove,removed,,,,,,,,False
557,false_negative,detection,False,False,False,False,0.64,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.6,No Change,skipped_clean,,,,,,,,False
558,wrong_smell_type,detection,True,False,False,False,0.0975,,,FAILED,Vague,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,,,,,,,,False
559,clean_correct,,False,False,False,True,0.9721,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.833,No Change,skipped_clean,,,,,,,,False
560,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
561,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
562,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
563,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
564,repair_eligible,,True,True,True,True,0.9975,0.9,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.9,False
565,false_negative,detection,False,False,False,False,0.0591,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.97,No Change,skipped_clean,,,,,,,,False
566,false_negative,detection,False,False,False,False,0.1536,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.92,No Change,skipped_clean,,,,,,,,False
567,false_positive,detection,True,False,False,False,0.19,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.9,Rewrite,repaired,,,,,,,,False
568,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Misleading,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
569,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.2,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.2,True
570,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
571,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,1.0,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.9,False,False,Obvious -> Obvious,1.0,True
572,repair_eligible,repair_or_closed_loop,True,True,True,True,0.99,0.95,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.95,True
573,repair_eligible,,True,True,True,True,0.9775,1.0,True,ACCEPTED,Misleading,Misleading,Smell,Smell,True,0.85,Rewrite,repaired,0.2105,Not a smell,0.95,True,False,Misleading -> Not a smell,1.0,False
574,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.95,False,ACCEPTED,Misleading,Misleading,Smell,Smell,True,0.95,Rewrite,repaired,0.2353,Obvious,0.95,False,True,Misleading -> Obvious,0.95,True
575,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
576,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.95,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.95,True
577,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.95,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.95,True
578,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
579,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
580,repair_eligible,,True,True,True,True,0.9975,0.8,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.9,True,False,Obvious -> Not a smell,0.8,False
581,repair_eligible,,True,True,True,True,0.9775,0.8,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.85,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.8,False
582,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
583,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.85,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.85,True
584,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
585,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,0.7,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.7,True
586,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
587,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
588,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,1.0,False
589,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
590,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
591,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
592,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
593,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,1.0,False,FAILED,Misleading,Misleading,Smell,Smell,True,0.95,Rewrite,repaired,0.381,Obvious,0.95,False,True,Misleading -> Obvious,1.0,True
594,repair_eligible,,True,True,True,True,0.9975,0.8,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.1429,Not a smell,0.95,True,False,Obvious -> Not a smell,0.8,False
595,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
596,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
597,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
598,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
599,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
600,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
601,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
602,false_positive,detection,True,False,False,False,0.19,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.9,Rewrite,repaired,,,,,,,,False
603,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
604,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
605,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Irrelevant,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
606,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
607,false_negative,detection,False,False,False,False,0.5936,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.6375,No Change,skipped_clean,,,,,,,,False
608,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
609,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
610,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Task,Not a smell,Not a smell,Smell,False,0.85,Remove,removed,,,,,,,,False
611,clean_correct,,False,False,False,True,0.6548,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.4125,No Change,skipped_clean,,,,,,,,False
612,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
613,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
614,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
615,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
616,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
617,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
618,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
619,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
620,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
621,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9991,1.0,False,FAILED,Misleading,Misleading,Smell,Smell,True,0.97,Rewrite,repaired,0.4,Obvious,0.95,False,True,Misleading -> Obvious,1.0,True
622,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
623,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
624,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
625,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
626,false_negative,detection,False,False,False,False,0.7244,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.525,No Change,skipped_clean,,,,,,,,False
627,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
628,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
629,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
630,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
631,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,1.0,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,1.0,True
